anio,semana,dia,contaminante,max,avg
2014,12,6,ozono,116,44.6250000000000000
2015,12,6,ozono,90,20.6666666666666667
2014,12,1,ozono,66,28.0250000000000000
2015,12,0,ozono,113,29.3083333333333333
2015,12,5,ozono,94,25.8250000000000000
2015,12,1,pm10,50,38.7916666666666667
2014,12,0,pm10,83,48.6416666666666667
2016,12,4,pm10,107,79.1333333333333333
2014,12,6,pm10,88,59.1083333333333333
2013,12,5,pm10,100,64.3916666666666667
2014,12,3,pm10,75,49.0083333333333333
2016,12,2,pm10,110,88.2333333333333333
2015,12,6,pm10,91,75.7750000000000000
2013,12,3,pm10,101,65.7166666666666667
2013,12,6,pm10,93,59.2833333333333333
2015,12,0,pm10,76,52.1833333333333333
2015,12,4,pm10,83,55.3250000000000000
2014,12,4,pm10,67,55.4083333333333333
2016,12,0,pm10,76,43.3750000000000000
2013,12,4,pm10,99,80.0416666666666667
2014,12,1,pm10,65,42.6500000000000000
2015,12,5,pm10,94,77.2166666666666667
2014,12,5,pm10,73,57.6916666666666667
2016,12,6,pm10,60,37.3333333333333333
2013,12,0,pm10,73,50.1083333333333333
2014,12,2,pm10,75,50.6333333333333333
2015,12,2,pm10,87,46.3500000000000000
2016,12,1,pm10,90,68.8000000000000000
2015,12,3,pm10,100,59.5500000000000000
2016,12,3,pm10,107,80.1500000000000000
2016,12,5,pm10,77,53.4750000000000000
2013,12,2,pm10,73,45.0750000000000000
2013,12,1,pm10,46,26.7916666666666667
2014,13,1,dioxido_de_azufre,20,8.7750000000000000
2016,13,4,dioxido_de_azufre,4,2.3166666666666667
2014,13,3,dioxido_de_azufre,6,3.4416666666666667
2014,13,0,dioxido_de_azufre,10,3.6083333333333333
2014,13,6,dioxido_de_azufre,10,5.9333333333333333
2013,13,1,dioxido_de_azufre,19,6.1916666666666667
2014,13,2,dioxido_de_azufre,20,5.1000000000000000
2013,13,5,dioxido_de_azufre,5,3.1583333333333333
2014,13,5,dioxido_de_azufre,4,1.9083333333333333
2014,13,4,dioxido_de_azufre,6,2.0250000000000000
2015,13,5,dioxido_de_azufre,3,1.9916666666666667
2015,13,4,dioxido_de_azufre,3,1.7833333333333333
2013,13,2,dioxido_de_azufre,51,25.5166666666666667
2013,13,6,dioxido_de_azufre,5,3.0750000000000000
2015,13,1,dioxido_de_azufre,5,2.4333333333333333
2015,13,6,dioxido_de_azufre,2,1.7000000000000000
2015,13,2,dioxido_de_azufre,2,1.6916666666666667
2015,13,3,dioxido_de_azufre,3,1.8000000000000000
2013,13,0,dioxido_de_azufre,5,3.4083333333333333
2015,13,0,dioxido_de_azufre,2,1.2583333333333333
2013,13,4,dioxido_de_azufre,8,5.1750000000000000
2013,13,3,dioxido_de_azufre,36,10.1083333333333333
2016,13,2,dioxido_de_azufre,9,3.0166666666666667
2016,13,3,dioxido_de_azufre,4,2.3833333333333333
2016,13,1,dioxido_de_azufre,10,5.8916666666666667
2015,13,5,dioxido_de_nitrogeno,27,14.7500000000000000
2015,13,0,dioxido_de_nitrogeno,29,12.7833333333333333
2013,13,0,dioxido_de_nitrogeno,27,14.6666666666666667
2016,13,3,dioxido_de_nitrogeno,36,15.8000000000000000
2014,13,3,dioxido_de_nitrogeno,29,13.5500000000000000
2016,13,1,dioxido_de_nitrogeno,35,14.9250000000000000
2014,13,5,dioxido_de_nitrogeno,33,16.6000000000000000
2014,13,0,dioxido_de_nitrogeno,31,13.9083333333333333
2013,13,4,dioxido_de_nitrogeno,38,19.2583333333333333
2014,13,6,dioxido_de_nitrogeno,29,14.8750000000000000
2013,13,6,dioxido_de_nitrogeno,38,15.5250000000000000
2016,13,4,dioxido_de_nitrogeno,36,16.1333333333333333
2016,13,2,dioxido_de_nitrogeno,38,12.7000000000000000
2015,13,3,dioxido_de_nitrogeno,39,15.2250000000000000
2013,13,1,dioxido_de_nitrogeno,31,17.4833333333333333
2013,13,2,dioxido_de_nitrogeno,33,18.2083333333333333
2015,13,1,dioxido_de_nitrogeno,29,15.5333333333333333
2015,13,6,dioxido_de_nitrogeno,31,15.5833333333333333
2015,13,4,dioxido_de_nitrogeno,30,14.3416666666666667
2014,13,2,dioxido_de_nitrogeno,46,20.6083333333333333
2013,13,3,dioxido_de_nitrogeno,40,19.5666666666666667
2014,13,1,dioxido_de_nitrogeno,42,16.5083333333333333
2014,13,4,dioxido_de_nitrogeno,24,13.4666666666666667
2013,13,5,dioxido_de_nitrogeno,33,17.4166666666666667
2015,13,2,dioxido_de_nitrogeno,36,16.2416666666666667
2016,13,4,monoxido_de_carbono,15,8.2583333333333333
2015,13,3,monoxido_de_carbono,19,10.1583333333333333
2013,13,2,monoxido_de_carbono,14,8.7166666666666667
2014,13,2,monoxido_de_carbono,15,8.6166666666666667
2015,13,1,monoxido_de_carbono,13,8.0583333333333333
2014,13,1,monoxido_de_carbono,17,6.7166666666666667
2014,13,6,monoxido_de_carbono,12,7.1750000000000000
2013,13,6,monoxido_de_carbono,16,7.5000000000000000
2014,13,4,monoxido_de_carbono,13,6.5000000000000000
2015,13,6,monoxido_de_carbono,13,7.3750000000000000
2015,13,0,monoxido_de_carbono,9,6.5000000000000000
2016,13,1,monoxido_de_carbono,14,6.9583333333333333
2013,13,0,monoxido_de_carbono,12,6.8083333333333333
2013,13,3,monoxido_de_carbono,14,8.3000000000000000
2013,13,1,monoxido_de_carbono,15,9.3500000000000000
2016,13,2,monoxido_de_carbono,18,5.6416666666666667
2015,13,4,monoxido_de_carbono,22,9.6833333333333333
2014,13,3,monoxido_de_carbono,13,6.8750000000000000
2013,13,4,monoxido_de_carbono,18,9.5416666666666667
2015,13,2,monoxido_de_carbono,20,9.3000000000000000
2016,13,3,monoxido_de_carbono,17,8.2750000000000000
2014,13,0,monoxido_de_carbono,15,6.4083333333333333
2013,13,5,monoxido_de_carbono,16,8.3000000000000000
2014,13,5,monoxido_de_carbono,15,8.0333333333333333
2015,13,5,monoxido_de_carbono,15,8.8000000000000000
2015,13,3,ozono,102,18.6833333333333333
2013,13,0,ozono,94,37.3583333333333333
2015,13,2,ozono,120,20.6750000000000000
2015,13,1,ozono,98,24.2416666666666667
2015,13,5,ozono,53,19.3250000000000000
2013,13,6,ozono,108,42.8916666666666667
2013,13,2,ozono,95,31.5750000000000000
2016,13,4,ozono,126,42.2500000000000000
2013,13,4,ozono,116,45.3333333333333333
2014,13,3,ozono,90,28.5583333333333333
2014,13,2,ozono,100,35.0083333333333333
2014,13,1,ozono,104,39.1416666666666667
2014,13,6,ozono,116,36.8166666666666667
2014,13,0,ozono,85,32.6583333333333333
2016,13,3,ozono,143,37.7666666666666667
2015,13,4,ozono,65,16.8500000000000000
2015,13,0,ozono,65,24.3916666666666667
2013,13,5,ozono,119,47.9916666666666667
2016,13,2,ozono,88,24.6750000000000000
2013,13,1,ozono,103,32.6750000000000000
2014,13,4,ozono,79,33.4083333333333333
2015,13,6,ozono,59,18.2166666666666667
2016,13,1,ozono,88,29.7833333333333333
2013,13,3,ozono,94,33.3333333333333333
2014,13,5,ozono,115,36.6833333333333333
2015,13,2,pm10,61,44.0916666666666667
2013,13,3,pm10,83,61.0083333333333333
2013,13,4,pm10,78,61.0500000000000000
2016,13,3,pm10,107,67.2666666666666667
2016,13,1,pm10,91,62.0916666666666667
2013,13,5,pm10,73,54.6750000000000000
2013,13,2,pm10,98,74.8250000000000000
2016,13,4,pm10,107,74.2500000000000000
2014,13,6,pm10,84,52.1166666666666667
2013,13,6,pm10,61,50.5916666666666667
2015,13,5,pm10,99,54.2666666666666667
2015,13,4,pm10,100,56.3166666666666667
2015,13,3,pm10,73,48.1000000000000000
2014,13,0,pm10,82,47.3916666666666667
2015,13,1,pm10,65,50.5750000000000000
2014,13,3,pm10,63,49.1000000000000000
2014,13,4,pm10,61,42.4666666666666667
2016,13,2,pm10,100,67.1333333333333333
2014,13,2,pm10,77,62.1083333333333333
2014,13,1,pm10,77,49.3666666666666667
2014,13,5,pm10,71,48.2166666666666667
2013,13,0,pm10,57,47.4000000000000000
2015,13,0,pm10,48,31.8583333333333333
2013,13,1,pm10,101,71.0750000000000000
2015,13,6,pm10,64,40.6750000000000000
2015,14,1,dioxido_de_azufre,3,1.6416666666666667
2014,14,2,dioxido_de_azufre,6,3.1333333333333333
2015,14,2,dioxido_de_azufre,4,2.0750000000000000
2014,14,3,dioxido_de_azufre,4,2.3000000000000000
2014,14,4,dioxido_de_azufre,4,2.6083333333333333
2015,14,4,dioxido_de_azufre,3,1.8833333333333333
2015,14,3,dioxido_de_azufre,4,2.3750000000000000
2013,14,4,dioxido_de_azufre,15,4.9833333333333333
2014,14,0,dioxido_de_azufre,10,2.3250000000000000
2013,14,6,dioxido_de_azufre,24,7.3583333333333333
2013,14,2,dioxido_de_azufre,6,2.6750000000000000
2013,14,3,dioxido_de_azufre,5,2.6833333333333333
2013,14,5,dioxido_de_azufre,38,23.0250000000000000
2014,14,6,dioxido_de_azufre,12,4.8000000000000000
2013,14,0,dioxido_de_azufre,5,2.8750000000000000
2015,14,5,dioxido_de_azufre,2,1.8000000000000000
2015,14,0,dioxido_de_azufre,9,3.6666666666666667
2014,14,5,dioxido_de_azufre,4,2.4416666666666667
2013,14,1,dioxido_de_azufre,5,2.9000000000000000
2015,14,6,dioxido_de_azufre,2,1.8000000000000000
2014,14,1,dioxido_de_azufre,8,3.2916666666666667
2014,14,4,dioxido_de_nitrogeno,40,21.1250000000000000
2014,14,6,dioxido_de_nitrogeno,28,13.4333333333333333
2013,14,2,dioxido_de_nitrogeno,38,17.1083333333333333
2015,14,6,dioxido_de_nitrogeno,26,11.4166666666666667
2013,14,0,dioxido_de_nitrogeno,37,20.1666666666666667
2013,14,6,dioxido_de_nitrogeno,45,19.4916666666666667
2015,14,1,dioxido_de_nitrogeno,32,15.4416666666666667
2015,14,3,dioxido_de_nitrogeno,40,22.5916666666666667
2014,14,2,dioxido_de_nitrogeno,46,19.2833333333333333
2015,14,4,dioxido_de_nitrogeno,42,20.8500000000000000
2013,14,4,dioxido_de_nitrogeno,35,17.3250000000000000
2014,14,3,dioxido_de_nitrogeno,41,22.3666666666666667
2014,14,1,dioxido_de_nitrogeno,50,20.0750000000000000
2015,14,0,dioxido_de_nitrogeno,24,10.7583333333333333
2014,14,0,dioxido_de_nitrogeno,24,12.3333333333333333
2013,14,1,dioxido_de_nitrogeno,47,19.2916666666666667
2014,14,5,dioxido_de_nitrogeno,37,17.2166666666666667
2013,14,3,dioxido_de_nitrogeno,37,15.0916666666666667
2015,14,5,dioxido_de_nitrogeno,28,13.4750000000000000
2015,14,2,dioxido_de_nitrogeno,36,18.2750000000000000
2013,14,5,dioxido_de_nitrogeno,34,19.0750000000000000
2015,14,1,monoxido_de_carbono,16,7.5916666666666667
2014,14,1,monoxido_de_carbono,22,11.6583333333333333
2015,14,2,monoxido_de_carbono,15,8.0333333333333333
2015,14,0,monoxido_de_carbono,10,5.4833333333333333
2015,14,5,monoxido_de_carbono,17,8.4583333333333333
2013,14,1,monoxido_de_carbono,20,9.8750000000000000
2014,14,4,monoxido_de_carbono,19,9.8416666666666667
2014,14,3,monoxido_de_carbono,17,10.3083333333333333
2014,14,5,monoxido_de_carbono,21,8.9500000000000000
2014,14,2,monoxido_de_carbono,20,8.6416666666666667
2013,14,2,monoxido_de_carbono,20,8.5666666666666667
2014,14,6,monoxido_de_carbono,12,6.3333333333333333
2013,14,6,monoxido_de_carbono,18,10.2416666666666667
2015,14,4,monoxido_de_carbono,25,12.5666666666666667
2015,14,6,monoxido_de_carbono,7,4.7250000000000000
2013,14,0,monoxido_de_carbono,21,10.6416666666666667
2013,14,5,monoxido_de_carbono,13,8.1000000000000000
2013,14,3,monoxido_de_carbono,16,8.7750000000000000
2014,14,0,monoxido_de_carbono,11,6.5000000000000000
2013,14,4,monoxido_de_carbono,16,9.6500000000000000
2015,14,3,monoxido_de_carbono,16,9.6000000000000000
2015,14,1,ozono,82,27.7833333333333333
2013,14,1,ozono,126,45.7500000000000000
2015,14,3,ozono,136,46.4333333333333333
2014,14,2,ozono,131,44.4000000000000000
2013,14,5,ozono,110,35.6833333333333333
2013,14,0,ozono,106,38.5833333333333333
2013,14,6,ozono,130,47.7250000000000000
2014,14,5,ozono,123,48.6666666666666667
2014,14,0,ozono,86,42.5833333333333333
2014,14,6,ozono,89,42.4583333333333333
2014,14,3,ozono,144,48.0916666666666667
2015,14,6,ozono,94,35.7916666666666667
2013,14,4,ozono,118,39.4916666666666667
2014,14,4,ozono,121,45.9083333333333333
2015,14,0,ozono,124,41.6583333333333333
2015,14,2,ozono,118,39.8916666666666667
2015,14,5,ozono,126,43.8916666666666667
2015,14,4,ozono,130,37.8416666666666667
2013,14,3,ozono,78,34.5416666666666667
2013,14,2,ozono,76,34.9666666666666667
2014,14,1,ozono,129,41.3500000000000000
2014,14,0,pm10,77,48.3583333333333333
2013,14,6,pm10,85,65.4250000000000000
2013,14,2,pm10,85,58.1250000000000000
2014,14,5,pm10,75,54.2416666666666667
2014,14,2,pm10,70,53.0000000000000000
2015,14,4,pm10,99,74.7500000000000000
2014,14,1,pm10,63,46.1500000000000000
2015,14,5,pm10,77,61.0916666666666667
2014,14,6,pm10,83,64.1083333333333333
2015,14,6,pm10,61,43.2500000000000000
2014,14,3,pm10,69,51.9500000000000000
2014,14,4,pm10,77,58.9833333333333333
2015,14,3,pm10,102,77.9083333333333333
2015,14,2,pm10,88,60.0916666666666667
2013,14,5,pm10,83,66.4083333333333333
2013,14,4,pm10,85,59.6333333333333333
2013,14,3,pm10,82,55.5833333333333333
2015,14,0,pm10,54,44.1166666666666667
2015,14,1,pm10,54,41.3166666666666667
2013,14,1,pm10,73,52.7916666666666667
2013,14,0,pm10,74,57.3166666666666667
2015,15,6,dioxido_de_azufre,21,10.3083333333333333
2015,15,2,dioxido_de_azufre,7,3.6083333333333333
2014,15,5,dioxido_de_azufre,30,7.1750000000000000
2013,15,2,dioxido_de_azufre,4,2.6500000000000000
2014,15,2,dioxido_de_azufre,7,3.6583333333333333
2013,15,1,dioxido_de_azufre,5,2.2750000000000000
2013,15,3,dioxido_de_azufre,5,2.7333333333333333
2015,15,3,dioxido_de_azufre,15,8.8916666666666667
2014,15,3,dioxido_de_azufre,24,9.9916666666666667
2014,15,6,dioxido_de_azufre,5,3.0833333333333333
2014,15,1,dioxido_de_azufre,3,1.5333333333333333
2015,15,4,dioxido_de_azufre,24,9.4000000000000000
2015,15,1,dioxido_de_azufre,9,3.7750000000000000
2015,15,0,dioxido_de_azufre,21,7.3166666666666667
2013,15,5,dioxido_de_azufre,4,2.5500000000000000
2015,15,5,dioxido_de_azufre,24,8.4750000000000000
2014,15,4,dioxido_de_azufre,31,16.6333333333333333
2013,15,6,dioxido_de_azufre,4,2.2250000000000000
2013,15,0,dioxido_de_azufre,3,2.0666666666666667
2014,15,0,dioxido_de_azufre,5,2.4666666666666667
2013,15,4,dioxido_de_azufre,5,2.7500000000000000
2013,15,4,dioxido_de_nitrogeno,41,17.3750000000000000
2013,15,1,dioxido_de_nitrogeno,42,17.2833333333333333
2015,15,5,dioxido_de_nitrogeno,40,18.2500000000000000
2014,15,0,dioxido_de_nitrogeno,42,16.9916666666666667
2013,15,0,dioxido_de_nitrogeno,24,12.6083333333333333
2013,15,2,dioxido_de_nitrogeno,32,16.0916666666666667
2013,15,6,dioxido_de_nitrogeno,37,14.7416666666666667
2015,15,1,dioxido_de_nitrogeno,33,15.8000000000000000
2014,15,2,dioxido_de_nitrogeno,24,13.1416666666666667
2015,15,6,dioxido_de_nitrogeno,29,17.9500000000000000
2014,15,5,dioxido_de_nitrogeno,55,20.8333333333333333
2014,15,6,dioxido_de_nitrogeno,67,21.2583333333333333
2014,15,4,dioxido_de_nitrogeno,47,20.3833333333333333
2014,15,1,dioxido_de_nitrogeno,38,16.5000000000000000
2014,15,3,dioxido_de_nitrogeno,25,15.1083333333333333
2015,15,2,dioxido_de_nitrogeno,34,19.0166666666666667
2015,15,0,dioxido_de_nitrogeno,32,13.4833333333333333
2015,15,4,dioxido_de_nitrogeno,38,18.1000000000000000
2013,15,3,dioxido_de_nitrogeno,45,17.0000000000000000
2013,15,5,dioxido_de_nitrogeno,34,17.0166666666666667
2015,15,3,dioxido_de_nitrogeno,35,17.3500000000000000
2014,15,2,monoxido_de_carbono,8,5.5083333333333333
2014,15,4,monoxido_de_carbono,24,8.4000000000000000
2014,15,5,monoxido_de_carbono,23,10.2416666666666667
2013,15,5,monoxido_de_carbono,21,9.1583333333333333
2013,15,4,monoxido_de_carbono,22,8.9333333333333333
2015,15,6,monoxido_de_carbono,13,7.2250000000000000
2015,15,4,monoxido_de_carbono,19,8.3583333333333333
2015,15,5,monoxido_de_carbono,18,8.0416666666666667
2013,15,6,monoxido_de_carbono,19,8.1166666666666667
2013,15,1,monoxido_de_carbono,21,11.1166666666666667
2015,15,0,monoxido_de_carbono,15,8.5500000000000000
2014,15,6,monoxido_de_carbono,24,10.5666666666666667
2015,15,2,monoxido_de_carbono,23,7.9833333333333333
2015,15,3,monoxido_de_carbono,15,7.5750000000000000
2013,15,2,monoxido_de_carbono,22,10.1833333333333333
2014,15,1,monoxido_de_carbono,23,8.4000000000000000
2014,15,3,monoxido_de_carbono,8,5.3916666666666667
2013,15,0,monoxido_de_carbono,13,7.1000000000000000
2015,15,1,monoxido_de_carbono,17,8.0000000000000000
2014,15,0,monoxido_de_carbono,21,9.4416666666666667
2013,15,3,monoxido_de_carbono,28,10.5166666666666667
2014,15,1,ozono,78,37.2166666666666667
2015,15,5,ozono,146,45.5416666666666667
2014,15,3,ozono,102,44.0000000000000000
2015,15,2,ozono,141,39.3416666666666667
2013,15,0,ozono,97,46.1916666666666667
2015,15,1,ozono,113,38.2500000000000000
2014,15,0,ozono,135,57.9000000000000000
2013,15,5,ozono,86,36.6333333333333333
2014,15,6,ozono,128,49.2166666666666667
2013,15,6,ozono,75,39.5750000000000000
2013,15,2,ozono,94,36.8833333333333333
2014,15,4,ozono,97,40.2083333333333333
2013,15,3,ozono,107,36.3166666666666667
2015,15,6,ozono,125,37.6500000000000000
2015,15,4,ozono,165,52.6750000000000000
2015,15,3,ozono,158,49.3166666666666667
2014,15,2,ozono,87,34.7666666666666667
2015,15,0,ozono,118,37.6916666666666667
2013,15,4,ozono,88,36.2833333333333333
2014,15,5,ozono,114,43.7916666666666667
2013,15,1,ozono,94,36.4083333333333333
2015,15,3,pm10,107,82.4750000000000000
2014,15,3,pm10,76,54.9166666666666667
2015,15,4,pm10,111,93.7000000000000000
2013,15,6,pm10,97,69.7083333333333333
2015,15,0,pm10,106,78.6333333333333333
2014,15,6,pm10,96,61.4666666666666667
2014,15,0,pm10,90,61.8000000000000000
2015,15,1,pm10,80,58.8333333333333333
2014,15,4,pm10,88,62.5250000000000000
2015,15,2,pm10,99,72.1916666666666667
2013,15,0,pm10,91,58.6500000000000000
2013,15,2,pm10,73,51.4250000000000000
2013,15,3,pm10,87,64.8416666666666667
2013,15,5,pm10,92,68.6916666666666667
2014,15,5,pm10,93,68.5416666666666667
2015,15,6,pm10,107,92.6750000000000000
2015,15,5,pm10,110,95.4500000000000000
2013,15,4,pm10,93,67.9250000000000000
2013,15,1,pm10,88,57.1333333333333333
2014,15,1,pm10,82,49.5916666666666667
2014,15,2,pm10,75,54.8166666666666667
2015,16,4,dioxido_de_azufre,23,4.8916666666666667
2013,16,0,dioxido_de_azufre,61,8.6166666666666667
2015,16,5,dioxido_de_azufre,5,2.6500000000000000
2014,16,1,dioxido_de_azufre,4,2.4000000000000000
2013,16,6,dioxido_de_azufre,72,31.1166666666666667
2013,16,5,dioxido_de_azufre,39,9.7916666666666667
2013,16,1,dioxido_de_azufre,5,2.4166666666666667
2013,16,2,dioxido_de_azufre,5,2.9916666666666667
2014,16,4,dioxido_de_azufre,37,3.9416666666666667
2015,16,0,dioxido_de_azufre,3,1.8500000000000000
2013,16,4,dioxido_de_azufre,8,3.7333333333333333
2013,16,3,dioxido_de_azufre,6,3.1750000000000000
2014,16,2,dioxido_de_azufre,16,2.3833333333333333
2014,16,5,dioxido_de_azufre,4,2.1166666666666667
2015,16,1,dioxido_de_azufre,8,4.1000000000000000
2015,16,3,dioxido_de_azufre,27,13.6916666666666667
2014,16,0,dioxido_de_azufre,12,6.3916666666666667
2015,16,2,dioxido_de_azufre,8,3.5000000000000000
2015,16,6,dioxido_de_azufre,5,2.7666666666666667
2014,16,3,dioxido_de_azufre,45,16.4166666666666667
2014,16,6,dioxido_de_azufre,3,1.7166666666666667
2015,16,0,dioxido_de_nitrogeno,27,11.8833333333333333
2014,16,6,dioxido_de_nitrogeno,27,12.2333333333333333
2015,16,2,dioxido_de_nitrogeno,34,17.0083333333333333
2015,16,6,dioxido_de_nitrogeno,43,17.4166666666666667
2014,16,0,dioxido_de_nitrogeno,24,11.2833333333333333
2014,16,5,dioxido_de_nitrogeno,20,12.1583333333333333
2015,16,5,dioxido_de_nitrogeno,48,23.0166666666666667
2015,16,3,dioxido_de_nitrogeno,38,18.0750000000000000
2015,16,1,dioxido_de_nitrogeno,30,16.5666666666666667
2014,16,3,dioxido_de_nitrogeno,34,16.3083333333333333
2013,16,1,dioxido_de_nitrogeno,43,17.6250000000000000
2013,16,4,dioxido_de_nitrogeno,56,22.2416666666666667
2014,16,2,dioxido_de_nitrogeno,37,15.8833333333333333
2015,16,4,dioxido_de_nitrogeno,38,17.6416666666666667
2013,16,3,dioxido_de_nitrogeno,59,23.5333333333333333
2013,16,2,dioxido_de_nitrogeno,43,19.3750000000000000
2013,16,0,dioxido_de_nitrogeno,30,17.1416666666666667
2013,16,5,dioxido_de_nitrogeno,34,18.6583333333333333
2014,16,1,dioxido_de_nitrogeno,34,17.0000000000000000
2013,16,6,dioxido_de_nitrogeno,39,18.8416666666666667
2014,16,4,dioxido_de_nitrogeno,28,14.6083333333333333
2013,16,1,monoxido_de_carbono,28,11.5750000000000000
2014,16,5,monoxido_de_carbono,9,5.6833333333333333
2013,16,2,monoxido_de_carbono,26,12.2333333333333333
2014,16,6,monoxido_de_carbono,12,7.1083333333333333
2014,16,2,monoxido_de_carbono,19,6.7166666666666667
2013,16,3,monoxido_de_carbono,26,13.1666666666666667
2014,16,1,monoxido_de_carbono,16,8.5666666666666667
2014,16,0,monoxido_de_carbono,9,5.8916666666666667
2015,16,3,monoxido_de_carbono,19,9.7166666666666667
2013,16,6,monoxido_de_carbono,17,9.6000000000000000
2015,16,1,monoxido_de_carbono,17,8.6250000000000000
2013,16,0,monoxido_de_carbono,16,9.8916666666666667
2015,16,5,monoxido_de_carbono,26,11.7000000000000000
2014,16,3,monoxido_de_carbono,19,10.5500000000000000
2015,16,6,monoxido_de_carbono,17,10.1250000000000000
2013,16,5,monoxido_de_carbono,14,9.2000000000000000
2015,16,4,monoxido_de_carbono,22,10.7166666666666667
2015,16,2,monoxido_de_carbono,20,9.4833333333333333
2013,16,4,monoxido_de_carbono,31,13.3833333333333333
2015,16,0,monoxido_de_carbono,15,7.0916666666666667
2014,16,4,monoxido_de_carbono,18,9.3333333333333333
2015,16,2,ozono,78,25.7833333333333333
2015,16,3,ozono,82,28.1333333333333333
2014,16,3,ozono,83,32.0583333333333333
2014,16,4,ozono,93,37.9750000000000000
2014,16,1,ozono,145,53.2833333333333333
2015,16,6,ozono,120,35.1500000000000000
2014,16,0,ozono,98,35.4750000000000000
2013,16,6,ozono,113,38.8333333333333333
2013,16,5,ozono,149,50.7416666666666667
2014,16,6,ozono,114,36.3083333333333333
2013,16,2,ozono,148,49.8416666666666667
2015,16,5,ozono,142,40.3833333333333333
2013,16,0,ozono,145,54.4250000000000000
2015,16,4,ozono,142,42.1166666666666667
2014,16,2,ozono,111,38.6666666666666667
2013,16,3,ozono,140,52.1250000000000000
2013,16,1,ozono,135,46.0000000000000000
2014,16,5,ozono,102,39.2083333333333333
2015,16,0,ozono,111,35.5416666666666667
