dia_semana,cuarto,parte_dia,contaminante,max,min,avg,stddev
3,3,19,dioxido_de_azufre,68,1,10.8485804416403785,10.0308759230730656
3,3,20,dioxido_de_azufre,68,1,10.8738170347003155,10.1089008249274924
3,3,21,dioxido_de_azufre,66,1,10.7974763406940063,9.9482242307004059
3,3,22,dioxido_de_azufre,62,1,7.2717299578059072,5.8833324287818518
3,3,23,dioxido_de_azufre,69,1,7.2599156118143460,5.9237800939080046
3,4,0,dioxido_de_azufre,88,1,12.2345991561181435,11.0331495831955531
3,4,1,dioxido_de_azufre,89,1,12.2455696202531646,10.9482635933689093
3,4,2,dioxido_de_azufre,88,1,12.2202531645569620,10.7080227691690479
3,4,3,dioxido_de_azufre,90,1,12.1755274261603376,10.4627512682281457
3,4,4,dioxido_de_azufre,92,1,12.1265822784810127,10.2746495245936725
3,4,5,dioxido_de_azufre,93,1,12.1223628691983122,10.1664050533819943
3,4,6,dioxido_de_azufre,94,1,12.1012658227848101,10.0731215178094419
3,4,7,dioxido_de_azufre,118,1,14.7352380952380952,11.9436572855888630
3,4,8,dioxido_de_azufre,165,1,14.8406349206349206,12.7533785882874054
3,4,9,dioxido_de_azufre,121,1,14.6634920634920635,11.5691844885078270
3,4,10,dioxido_de_azufre,122,1,14.6742857142857143,11.5977670749774550
3,4,11,dioxido_de_azufre,118,1,14.6396166134185304,11.5892716442503451
3,4,12,dioxido_de_azufre,114,1,14.7250793650793651,11.6417827269025341
3,4,13,dioxido_de_azufre,111,1,14.7409523809523810,11.6953141870393230
3,4,14,dioxido_de_azufre,108,1,14.7498412698412698,11.7298432764969238
3,4,15,dioxido_de_azufre,106,1,14.7422222222222222,11.7583499818725490
3,4,16,dioxido_de_azufre,106,1,14.7579415501905972,11.8053931809484804
3,4,17,dioxido_de_azufre,106,1,14.8838383838383838,11.8849141880580012
3,4,18,dioxido_de_azufre,106,1,14.6893265565438374,11.6842078230174481
3,4,19,dioxido_de_azufre,105,1,14.6855146124523507,11.7519751145465109
3,4,20,dioxido_de_azufre,103,1,14.6670902160101652,11.6639084847224560
3,4,21,dioxido_de_azufre,96,1,14.6203174603174603,11.5284563083997606
3,4,22,dioxido_de_azufre,89,1,12.0919831223628692,10.1739504837433159
3,4,23,dioxido_de_azufre,88,1,12.0835443037974684,10.0573830415032386
4,1,0,dioxido_de_azufre,82,1,11.8290748898678414,10.2781784790458007
4,1,1,dioxido_de_azufre,95,1,11.8114537444933921,10.2195325611478526
4,1,2,dioxido_de_azufre,105,1,11.7444933920704846,10.0555732299985177
4,1,3,dioxido_de_azufre,114,1,11.7480176211453744,10.0413577326140348
4,1,4,dioxido_de_azufre,120,1,11.7859030837004405,10.0397347457415123
4,1,5,dioxido_de_azufre,123,1,11.8035242290748899,10.0515946729905224
4,1,6,dioxido_de_azufre,123,1,11.8334801762114537,10.0998335743925393
4,1,7,dioxido_de_azufre,124,1,14.3168316831683168,10.8663649357468695
4,1,8,dioxido_de_azufre,125,1,14.3524752475247525,10.9336831922804373
4,1,9,dioxido_de_azufre,127,1,14.4283828382838284,11.1120443401476190
4,1,10,dioxido_de_azufre,129,1,14.3900990099009901,11.2265152344738536
4,1,11,dioxido_de_azufre,132,1,14.5122112211221122,11.5385324273162240
4,1,12,dioxido_de_azufre,139,1,14.4772277227722772,11.6171297802227696
4,1,13,dioxido_de_azufre,144,1,14.4798679867986799,11.7096121693082783
4,1,14,dioxido_de_azufre,148,1,14.5491749174917492,11.9706015512356667
4,1,15,dioxido_de_azufre,150,1,14.5108910891089109,11.8917555862345610
4,1,16,dioxido_de_azufre,152,1,14.4620462046204620,11.8363055567048211
4,1,17,dioxido_de_azufre,154,1,14.4752475247524752,11.9538362867212893
4,1,18,dioxido_de_azufre,159,1,14.4957095709570957,12.0847601581247673
4,1,19,dioxido_de_azufre,163,1,14.4541254125412541,12.0031799429366875
4,1,20,dioxido_de_azufre,164,1,14.4264026402640264,11.9724072875029188
4,1,21,dioxido_de_azufre,170,1,14.3963011889035667,12.0070539766995844
4,1,22,dioxido_de_azufre,169,1,12.1975308641975309,11.9753996550791589
4,1,23,dioxido_de_azufre,171,1,12.2001763668430335,12.0374364547902245
4,2,0,dioxido_de_azufre,94,1,9.4570135746606335,8.8908542888874636
4,2,1,dioxido_de_azufre,89,1,9.4398190045248869,8.7771446429435691
4,2,2,dioxido_de_azufre,85,1,9.4651583710407240,8.7388079870067351
4,2,3,dioxido_de_azufre,85,1,9.4579185520361991,8.6669606910480340
4,2,4,dioxido_de_azufre,85,1,9.4090497737556561,8.5583625887972681
4,2,5,dioxido_de_azufre,87,1,9.4036199095022624,8.5770160473028269
4,2,6,dioxido_de_azufre,88,1,9.3800904977375566,8.6341902303477034
4,2,7,dioxido_de_azufre,88,1,12.6528301886792453,10.2324267156412978
4,2,8,dioxido_de_azufre,88,1,13.0333333333333333,11.1447717180652412
4,2,9,dioxido_de_azufre,87,1,13.3037735849056604,11.8282835974830345
4,2,10,dioxido_de_azufre,87,1,13.3496855345911950,11.9792555865140417
4,2,11,dioxido_de_azufre,87,1,13.1062893081761006,11.3524417632503775
4,2,12,dioxido_de_azufre,87,1,13.0018867924528302,11.2294843169077417
4,2,13,dioxido_de_azufre,88,1,12.7786163522012579,10.7515588740780186
4,2,14,dioxido_de_azufre,98,1,12.7415094339622642,10.9148763206865177
4,2,15,dioxido_de_azufre,87,1,12.6849056603773585,10.7090105081700393
4,2,16,dioxido_de_azufre,89,1,12.7012578616352201,10.6319838035957533
4,2,17,dioxido_de_azufre,91,1,12.6238993710691824,10.6049578103727331
4,2,18,dioxido_de_azufre,92,1,12.5930817610062893,10.4894601990315980
4,2,19,dioxido_de_azufre,93,1,12.6308176100628931,10.6027381058461646
4,2,20,dioxido_de_azufre,92,1,12.6358490566037736,10.6036837883257703
4,2,21,dioxido_de_azufre,91,1,12.6025157232704403,10.5974690311423282
4,2,22,dioxido_de_azufre,89,1,9.3846153846153846,9.3374508157687653
4,2,23,dioxido_de_azufre,88,1,9.3800904977375566,9.2864227090378120
4,3,0,dioxido_de_azufre,75,1,7.3544303797468354,6.0435594515998796
4,3,1,dioxido_de_azufre,82,1,7.3611814345991561,6.0791106620023994
4,3,2,dioxido_de_azufre,88,1,7.3814345991561181,6.1380233553202852
4,3,3,dioxido_de_azufre,92,1,7.4143459915611814,6.1799832254910608
4,3,4,dioxido_de_azufre,95,1,7.4683544303797468,6.1980995950766412
4,3,5,dioxido_de_azufre,100,1,7.4970464135021097,6.2670200458786885
4,3,6,dioxido_de_azufre,102,1,7.5206751054852321,6.2925405927506906
4,3,7,dioxido_de_azufre,105,1,11.1708860759493671,10.6834782377949088
4,3,8,dioxido_de_azufre,107,1,11.2689873417721519,10.7831607157644458
4,3,9,dioxido_de_azufre,111,1,11.3810126582278481,10.9578798163469566
4,3,10,dioxido_de_azufre,114,1,11.3797468354430380,10.7345232095443859
4,3,11,dioxido_de_azufre,117,1,11.4202531645569620,10.8700351554348234
4,3,12,dioxido_de_azufre,121,1,11.0980891719745223,10.1338679667020206
4,3,13,dioxido_de_azufre,124,1,11.5320754716981132,10.9396152569633831
4,3,14,dioxido_de_azufre,121,1,11.2962025316455696,10.6930036733698745
4,3,15,dioxido_de_azufre,118,1,11.3531645569620253,10.8695102666643503
4,3,16,dioxido_de_azufre,113,1,11.2810126582278481,10.5495372481119451
4,3,17,dioxido_de_azufre,108,1,11.3746835443037975,10.4645784308971480
4,3,18,dioxido_de_azufre,102,1,11.3500000000000000,10.3362544986775207
4,3,19,dioxido_de_azufre,100,1,11.4158730158730159,10.5465207465211002
4,3,20,dioxido_de_azufre,68,1,11.2525316455696203,10.0626360047977681
4,3,21,dioxido_de_azufre,65,1,11.2683544303797468,10.0835087470585832
4,3,22,dioxido_de_azufre,63,1,7.9164556962025316,6.6259069441628988
4,3,23,dioxido_de_azufre,65,1,7.9223628691983122,6.6185178247034612
4,4,0,dioxido_de_azufre,88,1,11.9831223628691983,10.0113812955714925
4,4,1,dioxido_de_azufre,88,1,12.0059071729957806,10.0950281551966811
4,4,2,dioxido_de_azufre,88,1,12.0329113924050633,10.1511264708958184
4,4,3,dioxido_de_azufre,110,1,12.0945147679324895,10.3785371024445057
4,4,4,dioxido_de_azufre,106,1,12.1443037974683544,10.3726317734521526
4,4,5,dioxido_de_azufre,101,1,12.1881856540084388,10.3937283990429077
4,4,6,dioxido_de_azufre,98,1,12.2202531645569620,10.4312223767730795
4,4,7,dioxido_de_azufre,96,1,14.7873817034700315,11.8379565134970763
4,4,8,dioxido_de_azufre,89,1,14.7574603174603175,11.7673160367956618
4,4,9,dioxido_de_azufre,110,1,14.8246056782334385,12.0949849878015353
4,4,10,dioxido_de_azufre,110,1,14.8037854889589905,12.1374175528794371
4,4,11,dioxido_de_azufre,107,1,14.8501567398119122,12.1230927294972616
4,4,12,dioxido_de_azufre,106,1,14.8271293375394322,12.2983388013085467
4,4,13,dioxido_de_azufre,107,1,14.7924290220820189,12.3099878647367182
4,4,14,dioxido_de_azufre,111,1,14.8088328075709779,12.3631160758108831
4,4,15,dioxido_de_azufre,117,1,14.7873817034700315,12.4012602109418000
4,4,16,dioxido_de_azufre,115,1,14.7823343848580442,12.3994925300091431
4,4,17,dioxido_de_azufre,91,1,14.6965299684542587,11.9850767611843594
4,4,18,dioxido_de_azufre,89,1,14.6946372239747634,11.9067877153002359
4,4,19,dioxido_de_azufre,88,1,14.7041009463722397,11.8649338873598263
4,4,20,dioxido_de_azufre,87,1,14.6744479495268139,11.7268473578048651
4,4,21,dioxido_de_azufre,85,1,14.6769716088328076,11.6419274895329046
4,4,22,dioxido_de_azufre,80,1,12.2455696202531646,10.3898476971198457
4,4,23,dioxido_de_azufre,80,1,12.2565400843881857,10.2907894651562375
5,1,0,dioxido_de_azufre,177,1,12.2131578947368421,12.1008783895095323
5,1,1,dioxido_de_azufre,175,1,12.2528634361233480,12.0314266686937726
5,1,2,dioxido_de_azufre,170,1,12.2484581497797357,11.9198504572074567
5,1,3,dioxido_de_azufre,164,1,12.2616740088105727,11.9187905688368718
5,1,4,dioxido_de_azufre,158,1,12.2942731277533040,12.0076295842357560
5,1,5,dioxido_de_azufre,156,1,12.3920704845814978,12.1211014800018059
5,1,6,dioxido_de_azufre,155,1,12.4370044052863436,12.2504452575372575
5,1,7,dioxido_de_azufre,154,1,14.7265573770491803,12.3787816519968813
5,1,8,dioxido_de_azufre,154,1,14.7809836065573770,12.5141612309953829
5,1,9,dioxido_de_azufre,152,1,14.8229508196721311,12.6602638721788302
5,1,10,dioxido_de_azufre,150,1,14.9222222222222222,12.8388345763763999
5,1,11,dioxido_de_azufre,147,1,14.9450980392156863,12.9232626789949427
5,1,12,dioxido_de_azufre,142,1,14.9464052287581699,12.9350544858219512
5,1,13,dioxido_de_azufre,138,1,14.9921568627450980,13.0526404637315966
5,1,14,dioxido_de_azufre,135,1,14.9751633986928105,13.0272405699241534
5,1,15,dioxido_de_azufre,134,1,15.0525974025974026,13.0668978877777216
5,1,16,dioxido_de_azufre,133,1,14.9252459016393443,13.0761317600539116
5,1,17,dioxido_de_azufre,131,1,14.9193442622950820,13.0761217568378116
5,1,18,dioxido_de_azufre,125,1,14.8707349081364829,12.9903124361088212
5,1,19,dioxido_de_azufre,122,1,14.8608923884514436,12.9801735065033266
5,1,20,dioxido_de_azufre,120,1,14.8799212598425197,12.9959088868070276
5,1,21,dioxido_de_azufre,117,1,14.9068241469816273,13.0001961960262320
5,1,22,dioxido_de_azufre,113,1,12.7445127304653205,12.9102843571810472
5,1,23,dioxido_de_azufre,108,1,12.7699736611062335,12.7751864709137113
5,2,0,dioxido_de_azufre,85,1,9.3846153846153846,9.1644367410320991
5,2,1,dioxido_de_azufre,83,1,9.3547511312217195,8.9598003967197257
5,2,2,dioxido_de_azufre,82,1,9.2914027149321267,8.6799039268392418
5,2,3,dioxido_de_azufre,79,1,9.2515837104072398,8.4773814430455959
5,2,4,dioxido_de_azufre,76,1,9.2262443438914027,8.3248927678402612
5,2,5,dioxido_de_azufre,62,1,9.1837104072398190,8.1011331057586932
5,2,6,dioxido_de_azufre,63,1,9.1285067873303167,7.9120935706341463
5,2,7,dioxido_de_azufre,62,1,12.6056603773584906,9.9495185552776791
5,2,8,dioxido_de_azufre,65,1,12.8842767295597484,10.5464511468300378
5,2,9,dioxido_de_azufre,73,1,13.3295597484276730,11.4969914441441445
5,2,10,dioxido_de_azufre,75,1,13.3534591194968553,11.4702492554830399
5,2,11,dioxido_de_azufre,81,1,13.1994965387035872,11.0455822117370147
5,2,12,dioxido_de_azufre,69,1,12.9395846444304594,10.4916363513338832
5,2,13,dioxido_de_azufre,64,1,12.7929515418502203,10.1093168819381036
5,2,14,dioxido_de_azufre,64,1,12.7350534927627439,9.9721102744214760
5,2,15,dioxido_de_azufre,64,1,12.7325361862806797,9.9839079553013850
5,2,16,dioxido_de_azufre,62,1,12.7016991818753933,9.9456522345399072
5,2,17,dioxido_de_azufre,62,1,12.7389937106918239,10.0360797329687161
5,2,18,dioxido_de_azufre,62,1,12.5955696202531646,9.9361664025194934
5,2,19,dioxido_de_azufre,62,1,12.7754716981132075,10.1082511952088636
5,2,20,dioxido_de_azufre,62,1,12.7471698113207547,10.0847373373999801
5,2,21,dioxido_de_azufre,62,1,12.7270440251572327,10.1494042801343749
5,2,22,dioxido_de_azufre,63,1,9.3330316742081448,8.3705749906332406
5,2,23,dioxido_de_azufre,63,1,9.3791855203619910,8.4105546002536671
5,3,0,dioxido_de_azufre,66,1,7.9313559322033898,6.6453501335428400
5,3,1,dioxido_de_azufre,68,1,7.9152542372881356,6.6424193544353334
5,3,2,dioxido_de_azufre,68,1,7.8966101694915254,6.6078439547900140
5,3,3,dioxido_de_azufre,69,1,7.8771186440677966,6.6319184883248090
5,3,4,dioxido_de_azufre,68,1,7.8669491525423729,6.6518991030232604
5,3,5,dioxido_de_azufre,67,1,7.8778625954198473,6.6626452919772542
5,3,6,dioxido_de_azufre,65,1,7.8668363019508058,6.7063113787308066
5,3,7,dioxido_de_azufre,100,1,11.2046035805626598,10.9572696153889078
5,3,8,dioxido_de_azufre,99,1,11.3742058449809403,11.0916712095514381
5,3,9,dioxido_de_azufre,75,1,11.3187301587301587,10.7016249244249518
5,3,10,dioxido_de_azufre,101,1,11.4812698412698413,11.6196389165783863
5,3,11,dioxido_de_azufre,95,1,11.2920634920634921,11.1158177643527022
5,3,12,dioxido_de_azufre,95,1,11.2063492063492063,10.8833463497539083
5,3,13,dioxido_de_azufre,94,1,11.2241269841269841,11.0362658263201285
5,3,14,dioxido_de_azufre,73,1,11.1669841269841270,10.6290425652670470
5,3,15,dioxido_de_azufre,73,1,11.2355555555555556,10.7471697432284107
5,3,16,dioxido_de_azufre,73,1,11.2069841269841270,10.6019742106376659
5,3,17,dioxido_de_azufre,66,1,11.1847619047619048,10.5124490333896590
5,3,18,dioxido_de_azufre,72,1,11.2514285714285714,10.7642649152184434
5,3,19,dioxido_de_azufre,94,1,11.4159235668789809,11.3372149253295616
5,3,20,dioxido_de_azufre,70,1,11.2514285714285714,10.7076322779510167
5,3,21,dioxido_de_azufre,67,1,11.2222222222222222,10.4417736393702001
5,3,22,dioxido_de_azufre,46,1,7.8838983050847458,6.7813978750532400
5,3,23,dioxido_de_azufre,47,1,7.8822033898305085,6.7417292194097067
5,4,0,dioxido_de_azufre,78,1,12.2194092827004219,10.1147534733395272
5,4,1,dioxido_de_azufre,78,1,12.2067510548523207,9.9434357163016834
5,4,2,dioxido_de_azufre,82,1,12.2405063291139241,9.8610470916335401
5,4,3,dioxido_de_azufre,84,1,12.2236286919831224,9.7648768344379870
5,4,4,dioxido_de_azufre,87,1,12.2101265822784810,9.7248757409301103
5,4,5,dioxido_de_azufre,91,1,12.2168776371308017,9.7282007884528099
5,4,6,dioxido_de_azufre,94,1,12.2295358649789030,9.8296970687529732
5,4,7,dioxido_de_azufre,98,1,14.6126582278481013,11.5074925845263019
5,4,8,dioxido_de_azufre,95,1,14.6735849056603774,11.5813153963464981
5,4,9,dioxido_de_azufre,96,1,14.6259493670886076,11.5457055250382556
5,4,10,dioxido_de_azufre,100,1,14.5700636942675159,11.5816934566107517
5,4,11,dioxido_de_azufre,102,1,14.6664556962025316,11.7581503176692762
5,4,12,dioxido_de_azufre,104,1,14.6424050632911392,11.6172590824253696
5,4,13,dioxido_de_azufre,105,1,14.6367088607594937,11.6107294312882807
5,4,14,dioxido_de_azufre,106,1,14.7082278481012658,11.8792343349128008
5,4,15,dioxido_de_azufre,106,1,14.6829113924050633,11.8446279501623661
5,4,16,dioxido_de_azufre,105,1,14.6835443037974684,11.7937675319544350
5,4,17,dioxido_de_azufre,103,1,14.5484076433121019,11.6435486427568516
5,4,18,dioxido_de_azufre,102,1,14.6240506329113924,11.6673517537129980
5,4,19,dioxido_de_azufre,101,1,14.6031645569620253,11.6533252756128360
5,4,20,dioxido_de_azufre,100,1,14.5677215189873418,11.7079122063438610
5,4,21,dioxido_de_azufre,99,1,14.5481012658227848,11.7153635482487756
5,4,22,dioxido_de_azufre,100,1,12.2759493670886076,10.9245247189647560
5,4,23,dioxido_de_azufre,104,1,12.2953586497890295,10.9590232041146121
6,1,0,dioxido_de_azufre,105,1,12.8627622377622378,12.6278398457541556
6,1,1,dioxido_de_azufre,106,1,12.8452797202797203,12.3148266665511749
6,1,2,dioxido_de_azufre,110,1,12.8496503496503497,12.0393107880846263
6,1,3,dioxido_de_azufre,111,1,12.8487762237762238,11.8378087831437724
6,1,4,dioxido_de_azufre,110,1,12.8199300699300699,11.6160094669216305
6,1,5,dioxido_de_azufre,110,1,12.7587412587412587,11.4521872120566347
6,1,6,dioxido_de_azufre,110,1,12.7240174672489083,11.4060769871791093
6,1,7,dioxido_de_azufre,109,1,14.8117647058823529,11.5618106917447144
6,1,8,dioxido_de_azufre,109,1,14.7091503267973856,11.5190737235087207
6,1,9,dioxido_de_azufre,109,1,14.5640522875816993,11.4747774949414727
6,1,10,dioxido_de_azufre,110,1,14.4745098039215686,11.5358656995377554
6,1,11,dioxido_de_azufre,108,1,14.3875816993464052,11.4965563147247445
6,1,12,dioxido_de_azufre,106,1,14.3078431372549020,11.4965233713825938
6,1,13,dioxido_de_azufre,105,1,14.2699346405228758,11.5415340900608468
6,1,14,dioxido_de_azufre,104,1,14.2294117647058824,11.5576434147229586
6,1,15,dioxido_de_azufre,103,1,14.2294117647058824,11.5604724611740923
6,1,16,dioxido_de_azufre,103,1,14.1424836601307190,11.4584282460228985
6,1,17,dioxido_de_azufre,103,1,14.1313725490196078,11.4319036017287948
6,1,18,dioxido_de_azufre,103,1,14.1241830065359477,11.4414483282826874
6,1,19,dioxido_de_azufre,103,1,14.1491170699803793,11.4507253396321592
6,1,20,dioxido_de_azufre,102,1,14.1438848920863309,11.4701509197946978
6,1,21,dioxido_de_azufre,100,1,14.1425768476128188,11.4468644466148745
6,1,22,dioxido_de_azufre,96,1,12.0603146853146853,11.2781130523515069
6,1,23,dioxido_de_azufre,100,1,11.9938811188811189,11.1319516473266423
6,2,0,dioxido_de_azufre,63,1,9.3583710407239819,8.3044473127460501
6,2,1,dioxido_de_azufre,63,1,9.3357466063348416,8.2038364793072120
6,2,2,dioxido_de_azufre,63,1,9.4235294117647059,8.3318724209637107
6,2,3,dioxido_de_azufre,65,1,9.4832579185520362,8.3923241904958327
6,2,4,dioxido_de_azufre,69,1,9.5104072398190045,8.4103396894953750
6,2,5,dioxido_de_azufre,73,1,9.5764705882352941,8.4910325797926217
6,2,6,dioxido_de_azufre,72,1,9.6298642533936652,8.5359223073639365
6,2,7,dioxido_de_azufre,78,1,12.8698113207547170,10.1033691687960890
6,2,8,dioxido_de_azufre,83,1,13.2264150943396226,10.9531438273092593
6,2,9,dioxido_de_azufre,93,1,13.4547169811320755,11.8831165067207008
6,2,10,dioxido_de_azufre,98,1,13.4272211720226843,11.8262522443563197
6,2,11,dioxido_de_azufre,86,1,13.2000000000000000,11.1446979738929188
6,2,12,dioxido_de_azufre,85,1,13.0132492113564669,10.7692956310048780
6,2,13,dioxido_de_azufre,85,1,12.7917981072555205,10.4121897462901117
6,2,14,dioxido_de_azufre,85,1,12.7558359621451104,10.4768416005287368
6,2,15,dioxido_de_azufre,86,1,12.6283911671924290,10.1003838560131377
6,2,16,dioxido_de_azufre,86,1,12.6351010101010101,10.1630139748793724
6,2,17,dioxido_de_azufre,87,1,12.6511041009463722,10.1752962806435456
6,2,18,dioxido_de_azufre,88,1,12.5924290220820189,10.0954631883604541
6,2,19,dioxido_de_azufre,89,1,12.5564668769716088,10.1164681041903357
6,2,20,dioxido_de_azufre,89,1,12.5299684542586751,10.1261870017025008
6,2,21,dioxido_de_azufre,89,1,12.5753943217665615,10.2750445567415080
6,2,22,dioxido_de_azufre,80,1,9.4977375565610860,9.0674927198503619
6,2,23,dioxido_de_azufre,79,1,9.4751131221719457,9.0568637201085961
6,3,0,dioxido_de_azufre,46,1,8.0229007633587786,6.9078571489264274
6,3,1,dioxido_de_azufre,45,1,8.0279898218829517,6.8745783223593325
6,3,2,dioxido_de_azufre,46,1,8.0296861747243427,6.8570141170133778
6,3,3,dioxido_de_azufre,46,1,8.0288379983036472,6.7935240503085192
6,3,4,dioxido_de_azufre,45,1,8.0415606446140797,6.7827657570082020
6,3,5,dioxido_de_azufre,45,1,8.0237489397794741,6.7436277555434739
6,3,6,dioxido_de_azufre,48,1,8.0050890585241730,6.6993379209179531
6,3,7,dioxido_de_azufre,55,1,11.2569444444444444,9.8717110073663073
6,3,8,dioxido_de_azufre,58,1,11.1543837357052097,9.9230825948004589
6,3,9,dioxido_de_azufre,59,1,11.0805626598465473,9.8959348208644119
6,3,10,dioxido_de_azufre,60,1,11.0806349206349206,9.8587469584900636
6,3,11,dioxido_de_azufre,64,1,11.0825396825396825,9.9134523443284791
6,3,12,dioxido_de_azufre,65,1,11.0171428571428571,9.8255604074652081
6,3,13,dioxido_de_azufre,64,1,11.0819047619047619,9.9142586691672384
6,3,14,dioxido_de_azufre,64,1,11.0590476190476190,9.8818145891956764
6,3,15,dioxido_de_azufre,64,1,11.0762388818297332,9.9009349682173931
6,3,16,dioxido_de_azufre,64,1,11.0628970775095299,9.8778545710966316
6,3,17,dioxido_de_azufre,64,1,10.9923712650985378,9.7992544133726468
6,3,18,dioxido_de_azufre,63,1,11.0629370629370629,9.9582068533740564
6,3,19,dioxido_de_azufre,65,1,11.0165289256198347,9.9300854402079902
6,3,20,dioxido_de_azufre,63,1,10.9758423394787031,9.8797825410834227
6,3,21,dioxido_de_azufre,64,1,10.9745708836617928,9.9155140616336427
6,3,22,dioxido_de_azufre,64,1,7.7623089983022071,7.0851986227494153
